Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
FDK14,OUT049,1481.5352
NCR06,OUT045,781.0342
NCF54,OUT049,2918.9016
DRG23,OUT010,464.35138
FDD53,OUT046,828.06805
NCM31,OUT027,3491.4407
FDT16,OUT017,4216.6343
FDR40,OUT035,1355.3262
DRG25,OUT017,3071.6287
FDT10,OUT035,1115.1184
FDY32,OUT013,2622.4272
FDN50,OUT035,1273.8058
FDZ35,OUT019,324.65466
NCP54,OUT045,2067.9536
NCD07,OUT035,1973.7875
FDS02,OUT018,2584.9116
DRN59,OUT018,614.59393
DRB24,OUT013,2233.924
FDP37,OUT027,3022.0261
DRB01,OUT018,2574.9985
FDR47,OUT046,3137.084
NCM31,OUT010,477.05652
NCF06,OUT027,6287.8667
NCV17,OUT027,3216.342
FDS10,OUT049,3007.042
FDN52,OUT035,1492.8022
FDZ48,OUT013,1744.7561
FDJ48,OUT049,4076.078
DRB13,OUT027,4773.932
FDV59,OUT017,3592.6467
FDL32,OUT035,1919.0697
FDZ12,OUT035,2354.533
NCR06,OUT027,1274.9705
FDP51,OUT017,2025.2322
FDY22,OUT013,2364.2263
FDZ38,OUT049,2914.9785
NCO54,OUT035,976.8569
FDR23,OUT035,2905.4282
FDM38,OUT049,979.25867
FDS25,OUT013,1814.3214
FDZ22,OUT013,1338.1985
FDZ20,OUT019,741.33673
FDD45,OUT010,327.2425
FDN03,OUT049,3596.3918
NCW30,OUT046,3382.1926
FDY24,OUT027,1590.1833
FDJ26,OUT019,702.9727
FDM15,OUT049,2629.3445
NCW54,OUT027,1610.2145
FDA23,OUT045,1671.5704
FDA39,OUT019,214.70493
FDZ12,OUT017,2329.4602
NCB42,OUT046,1926.6129
FDL16,OUT046,870.2959
FDO24,OUT019,442.91916
NCP42,OUT046,2908.1746
FDR19,OUT018,1970.3617
DRL01,OUT045,3553.411
FDV37,OUT046,3312.5757
FDI41,OUT010,423.66528
FDF58,OUT049,1209.2795
NCF43,OUT018,1974.695
FDN02,OUT049,3464.617
NCP41,OUT035,1877.961
NCY17,OUT027,1353.5686
FDL58,OUT027,6256.8525
NCA30,OUT027,4830.8306
FDE46,OUT018,1997.1293
FDY38,OUT035,3345.0908
NCH29,OUT027,2451.6753
FDO20,OUT045,3842.981
FDP44,OUT018,1431.1282
FDM02,OUT027,2275.1968
FDJ14,OUT027,2072.883
FDH04,OUT010,275.79233
DRK23,OUT046,3565.7048
NCW05,OUT046,1793.7294
FDF12,OUT049,2527.0864
FDL51,OUT019,692.5658
FDN03,OUT018,3083.2908
DRJ37,OUT049,2654.1587
FDM12,OUT019,611.51843
FDA16,OUT045,3567.2415
NCB07,OUT017,3237.1274
NCI17,OUT019,283.3154
FDR51,OUT046,2454.512
FDJ55,OUT045,3469.988
NCZ17,OUT013,613.4167
FDU25,OUT013,942.59796
NCG18,OUT045,1794.1423
DRM11,OUT017,4139.67
FDH16,OUT035,1578.7238
FDZ04,OUT018,824.9466
NCX53,OUT035,2450.0752
FDX38,OUT027,1437.0481
FDX09,OUT046,2682.5073
NCW05,OUT018,1525.3224
NCS41,OUT017,3046.3442
FDI26,OUT046,2952.0037
NCZ41,OUT027,3116.499
NCK06,OUT046,2022.986
FDX23,OUT027,2309.8123
NCA42,OUT046,2478.785
FDC20,OUT049,1014.0721
DRC49,OUT018,2023.9135
FDX01,OUT013,1860.3896
FDC08,OUT045,3576.039
FDC02,OUT017,4292.5884
FDK10,OUT045,2996.1052
DRC24,OUT013,2422.4338
FDW16,OUT019,276.5529
NCU06,OUT018,3262.813
DRA59,OUT045,3081.0398
FDR24,OUT019,290.50952
DRL35,OUT018,540.75195
FDA49,OUT013,1365.5504
NCC55,OUT046,734.13074
DRD24,OUT019,431.04868
NCE55,OUT049,2959.3833
FDT33,OUT045,2849.0337
NCT53,OUT013,2614.7424
FDS26,OUT046,3906.5688
FDL22,OUT018,1300.2352
FDP44,OUT017,1770.7656
FDC52,OUT018,1995.7042
FDI53,OUT010,461.7939
FDZ23,OUT046,3321.9614
NCT18,OUT013,2904.4592
FDR13,OUT046,2034.2092
FDB09,OUT010,387.93756
FDZ60,OUT013,1672.476
FDB11,OUT046,3031.3271
FDC10,OUT018,1664.8253
FDW56,OUT035,3229.5198
FDK14,OUT027,2137.096
DRE27,OUT027,2419.9565
FDA38,OUT017,4010.5146
FDT11,OUT045,3144.6257
FDP15,OUT035,3801.3193
FDV27,OUT035,1546.2015
FDS36,OUT027,2635.4
FDY40,OUT027,1434.4633
NCF19,OUT049,975.10645
FDF53,OUT045,2991.0354
FDS14,OUT027,3878.3682
FDE56,OUT046,1145.1779
FDZ19,OUT035,2982.3416
FDZ46,OUT013,1805.5974
FDR16,OUT046,3370.7246
FDG29,OUT018,539.5415
NCE30,OUT017,3524.958
FDZ40,OUT046,957.4977
FDG58,OUT018,2102.2876
DRH03,OUT013,1493.928
FDZ47,OUT045,1676.8441
FDV04,OUT018,2086.6016
FDZ10,OUT018,1802.1434
FDG46,OUT017,1911.0239
NCF07,OUT045,1711.1066
FDY44,OUT035,3244.5793
FDB21,OUT013,4119.203
FDS20,OUT035,3059.8518
FDS49,OUT049,1501.5754
FDX55,OUT027,5602.7827
NCQ02,OUT018,2525.7861
FDR25,OUT013,4699.5244
DRG39,OUT045,928.7822
FDB46,OUT046,3155.5396
NCC30,OUT018,2439.3665
FDE58,OUT035,2146.4065
FDC05,OUT019,632.6931
FDY15,OUT046,2646.731
FDG14,OUT046,2560.526
FDL08,OUT049,3794.6648
FDQ47,OUT013,618.293
FDN12,OUT035,1862.1311
FDW10,OUT013,2771.8206
FDD02,OUT035,2010.4625
FDX35,OUT010,625.93744
FDT35,OUT046,2970.9998
DRN47,OUT019,523.3995
FDB11,OUT010,725.17334
FDN20,OUT045,2760.0725
FDB59,OUT035,3283.6003
FDJ58,OUT045,2903.4944
FDU60,OUT046,3004.395
FDS03,OUT049,1240.4719
FDU40,OUT019,568.52637
DRH15,OUT049,876.9084
FDD04,OUT027,3522.9045
FDQ01,OUT046,3861.906
FDF28,OUT035,2134.9143
FDD22,OUT010,424.88995
FDY19,OUT046,1974.6564
FDN33,OUT035,1669.0833
FDV36,OUT035,2111.1052
FDW01,OUT010,398.37524
FDJ28,OUT049,3234.9836
FDB17,OUT035,3014.5906
FDM40,OUT049,2438.2878
FDV46,OUT045,2392.191
FDQ44,OUT049,2099.2466
NCD42,OUT046,834.50415
DRH37,OUT046,2550.2617
FDR10,OUT018,2258.7688
NCD06,OUT027,1373.0409
FDI53,OUT046,2672.0193
FDG16,OUT035,3593.7422
DRB25,OUT046,1860.6539
FDY09,OUT046,2662.5925
FDX48,OUT045,2573.529
FDC03,OUT010,560.32385
FDT47,OUT035,1627.6287
FDW44,OUT027,4325.4946
FDT24,OUT017,1283.3307
FDT12,OUT019,798.484
NCS38,OUT035,1990.6727
FDO39,OUT035,3084.4604
FDA13,OUT046,775.278
FDO48,OUT035,3771.9448
DRJ01,OUT017,2674.3154
FDD53,OUT018,497.21875
NCT05,OUT049,3740.082
FDQ51,OUT045,845.3295
FDU60,OUT013,2428.1802
FDC59,OUT046,1194.3931
FDP36,OUT035,928.87994
NCM19,OUT017,1896.5099
FDL16,OUT035,803.2663
FDE50,OUT018,2290.5598
NCR18,OUT013,694.39056
NCD30,OUT035,1715.6135
FDH31,OUT013,1647.4751
FDD56,OUT019,544.5067
FDC47,OUT049,3465.6978
FDZ21,OUT045,1677.9905
FDM01,OUT049,1770.057
FDF24,OUT013,1340.5717
FDW23,OUT017,716.70197
FDY52,OUT018,824.9466
DRH37,OUT027,4079.376
DRO47,OUT027,2826.2378
FDR25,OUT049,4039.7688
FDQ24,OUT027,5793.8535
DRJ51,OUT018,3204.6672
NCU06,OUT035,3651.3015
NCV18,OUT018,1132.4724
NCC06,OUT027,2893.6677
FDZ01,OUT018,1449.5789
FDT14,OUT017,2036.5466
FDD11,OUT019,524.026
FDN09,OUT017,3805.0796
NCO18,OUT010,567.98834
FDZ50,OUT045,3019.762
FDS44,OUT013,4077.7896
FDI36,OUT045,3306.746
FDA26,OUT010,656.68304
NCY53,OUT049,1995.6334
FDF32,OUT049,3311.7676
FDF59,OUT010,492.50723
FDB20,OUT046,1327.3671
DRH11,OUT035,1010.41223
FDT03,OUT049,3072.978
NCH06,OUT035,3783.203
FDR55,OUT049,3123.1616
FDI10,OUT035,2982.197
FDZ12,OUT045,2278.8545
FDM12,OUT049,3290.9224
DRB25,OUT045,1911.3555
NCS41,OUT013,2929.7507
NCT53,OUT049,2766.6077
NCD55,OUT013,625.5074
FDY08,OUT049,2427.4321
NCP55,OUT049,1057.3105
FDA33,OUT013,2326.157
FDQ33,OUT013,2340.5369
FDE45,OUT027,4585.351
FDT26,OUT013,1941.1561
NCV53,OUT049,3653.239
FDK60,OUT027,2411.3901
NCJ29,OUT046,1437.0109
FDI15,OUT045,3885.2537
FDX21,OUT013,1774.3772
FDV49,OUT019,866.0899
DRO59,OUT046,1403.6351
FDZ14,OUT045,2051.813
FDP32,OUT027,3127.0144
FDC33,OUT017,3298.4453
FDT14,OUT010,342.2178
NCN54,OUT027,2064.7378
FDR57,OUT027,3796.898
DRK12,OUT046,716.6314
FDX52,OUT049,3241.8398
FDX08,OUT010,538.47656
FDP10,OUT010,409.0825
NCP50,OUT045,1378.974
NCL06,OUT013,4241.2246
FDP25,OUT013,3804.018
FDE53,OUT013,1655.247
FDL27,OUT017,1130.4014
FDC35,OUT049,3348.5593
DRJ47,OUT010,527.6107
FDD16,OUT018,1045.3195
NCN42,OUT049,2600.362
FDC38,OUT027,3205.9968
NCO07,OUT045,3295.4275
FDQ20,OUT049,783.65607
FDI32,OUT046,1914.1638
FDN20,OUT010,509.96164
DRJ51,OUT027,5730.994
FDU08,OUT045,1654.8884
DRN37,OUT019,486.03882
FDD05,OUT010,369.15268
FDW15,OUT046,2441.618
FDI52,OUT046,2096.8533
DRM11,OUT049,3825.867
NCO06,OUT045,641.80035
FDU38,OUT049,3223.1228
FDU59,OUT018,2212.192
FDJ10,OUT046,2346.937
FDM13,OUT049,2311.7295
NCJ30,OUT019,586.09265
FDM45,OUT018,1690.5785
FDP36,OUT045,892.8855
NCD30,OUT010,348.459
FDN48,OUT017,1576.3248
FDY32,OUT049,2760.4846
FDU47,OUT046,2510.2705
FDF17,OUT019,583.44995
FDP34,OUT017,2621.0945
FDA47,OUT049,2882.1646
DRD27,OUT027,2461.913
FDW38,OUT045,935.4369
FDZ15,OUT019,355.8224
FDZ03,OUT027,4795.1284
NCN19,OUT049,3109.04
FDG02,OUT035,3188.602
FDS31,OUT035,3065.8918
FDW43,OUT019,720.70435
FDZ47,OUT010,259.47467
FDO57,OUT017,2684.6692
NCL07,OUT013,630.9816
NCV42,OUT013,1743.5778
FDP40,OUT017,1905.0186
FDP48,OUT019,595.455
FDH21,OUT017,2678.7878
NCP02,OUT049,1115.4169
FDK24,OUT049,892.92523
FDC41,OUT045,1281.5391
FDF08,OUT017,1458.7848
FDO49,OUT017,891.29474
FDS56,OUT027,6306.4854
FDX46,OUT018,811.0039
FDQ07,OUT013,3699.5732
FDC32,OUT010,322.56168
FDT21,OUT019,544.8934
FDG58,OUT045,2665.0068
FDW14,OUT049,1471.2332
DRA12,OUT027,3452.5369
FDV27,OUT013,1444.7743
DRD25,OUT013,1822.6884
DRF48,OUT027,4720.503
FDX24,OUT017,1560.432
DRJ51,OUT046,3637.5537
FDE45,OUT045,2939.728
FDE14,OUT046,1785.3652
FDG53,OUT045,2305.8865
FDT08,OUT046,2422.4478
DRC27,OUT027,6028.289
FDG20,OUT035,2974.7222
FDC21,OUT046,1864.5985
FDV31,OUT018,2431.2207
FDB58,OUT045,2455.597
FDV23,OUT046,2181.999
FDA25,OUT019,310.67468
FDC15,OUT046,2627.6855
FDU47,OUT049,2423.6553
FDE23,OUT013,797.38666
FDS08,OUT013,2876.9775
FDW03,OUT027,2577.103
FDJ60,OUT018,2188.2273
FDM34,OUT017,2190.6174
FDW33,OUT013,1695.546
FDZ40,OUT013,853.4459
FDE33,OUT018,1102.9993
NCC06,OUT010,418.4243
FDU11,OUT046,2102.1396
FDL44,OUT017,2687.279
NCZ29,OUT017,2146.246
FDG28,OUT010,814.61554
FDL12,OUT018,840.82794
FDD52,OUT017,1837.7694
FDO15,OUT013,1172.4243
NCN29,OUT027,1438.9146
FDW36,OUT013,1657.9756
FDB21,OUT046,3571.5745
FDZ28,OUT013,1932.873
FDY10,OUT035,2062.481
DRG39,OUT017,915.69934
FDN28,OUT013,1653.7019
FDV15,OUT035,1849.3641
DRI13,OUT035,3470.7925
FDH20,OUT046,1673.6193
FDY51,OUT013,3534.778
FDE16,OUT013,3506.3032
FDX40,OUT018,469.52393
FDC48,OUT018,1162.6798
FDS14,OUT046,2583.072
FDX56,OUT017,3462.353
FDI10,OUT046,2755.6814
FDI14,OUT013,2257.113
DRM48,OUT013,601.9487
NCH07,OUT027,4003.039
FDY26,OUT013,3536.117
FDD02,OUT027,2896.2534
FDM12,OUT046,3338.5208
DRF01,OUT010,527.737
FDV36,OUT046,2230.082
DRI59,OUT013,3769.6846
FDV03,OUT018,2160.2202
FDO39,OUT017,3050.9443
NCB07,OUT018,2661.474
FDH38,OUT027,2805.928
FDZ13,OUT035,873.87537
NCZ30,OUT046,2022.986
NCA06,OUT035,691.31177
FDB04,OUT049,1488.1941
FDN50,OUT013,1509.3485
NCG06,OUT049,3681.8489
NCY17,OUT018,566.4575
FDC23,OUT046,2715.5305
FDK33,OUT049,3355.694
FDR03,OUT049,3342.2393
FDZ07,OUT045,1079.9138
FDO38,OUT013,1237.3036
FDS59,OUT046,1953.2407
DRM11,OUT019,724.19104
FDX52,OUT027,4998.7944
DRJ35,OUT018,783.6197
NCP53,OUT046,3395.9583
FDW15,OUT019,466.7552
DRI47,OUT045,2389.7695
DRZ11,OUT035,2227.4014
FDS02,OUT013,3241.8457
DRD49,OUT018,3017.8748
FDW38,OUT049,953.0144
FDR21,OUT019,500.7634
FDE40,OUT013,1015.87085
FDI02,OUT045,1851.2015
FDQ04,OUT045,725.0564
FDY14,OUT017,4342.923
NCT54,OUT046,1643.2725
DRD25,OUT017,1896.9243
DRE01,OUT045,3460.1663
FDJ12,OUT010,471.7871
NCZ05,OUT049,1845.403
DRB25,OUT019,336.295
NCC31,OUT045,2602.5012
FDM16,OUT045,1265.8094
DRG11,OUT049,1870.805
FDV24,OUT027,3451.6406
FDV43,OUT046,838.4673
FDG05,OUT018,2063.213
FDV23,OUT010,304.23022
FDI58,OUT018,1292.2893
FDQ11,OUT017,4310.55
FDC05,OUT027,5078.126
FDF40,OUT013,3866.2825
FDU02,OUT018,3163.0872
FDT32,OUT013,3029.8206
NCF06,OUT017,4048.0881
FDT46,OUT013,823.0333
FDR58,OUT010,382.13092
FDY04,OUT046,2686.5046
FDT58,OUT045,2763.1199
FDE46,OUT049,2666.6865
DRH11,OUT017,959.38983
DRI51,OUT046,2821.6396
FDC35,OUT017,3394.2866
FDP45,OUT035,3773.5232
FDC45,OUT017,2800.0215
FDU01,OUT045,3050.6733
FDJ53,OUT010,369.15268
FDJ46,OUT017,2890.673
FDX07,OUT013,3011.283
NCI30,OUT049,3657.0005
FDE47,OUT027,3012.0852
FDV48,OUT045,1323.6759
FDN16,OUT019,306.1923
FDM52,OUT013,2336.3254
FDA32,OUT027,5558.9985
FDH05,OUT017,3835.84
FDW25,OUT010,301.9581
FDQ09,OUT046,1944.3466
NCM17,OUT010,299.4642
DRM59,OUT046,2479.6812
FDV47,OUT027,1881.5005
DRE15,OUT035,1281.4983
FDS25,OUT010,303.50858
NCZ05,OUT018,1482.2631
NCV05,OUT019,446.86334
DRM37,OUT046,2859.2493
FDV58,OUT027,4958.756
FDN22,OUT027,6109.789
NCO06,OUT049,720.48706
FDT56,OUT019,207.72923
FDM02,OUT013,1427.5101
FDA09,OUT046,2855.5952
NCC06,OUT035,2205.7214
NCL54,OUT049,2959.3833
NCB55,OUT017,1010.89215
FDB12,OUT017,1793.6438
NCA54,OUT049,2986.0996
NCS38,OUT049,2054.6685
FDC02,OUT049,4073.745
FDK44,OUT019,506.90854
FDE16,OUT035,3456.757
NCS05,OUT035,2292.1973
FDZ59,OUT045,2786.2212
FDI20,OUT017,3522.3303
FDQ14,OUT046,2508.7576
FDF53,OUT017,3017.033
FDW25,OUT017,1451.3342
NCQ43,OUT010,389.95642
FDX52,OUT013,3153.7566
FDE28,OUT045,3639.6423
FDN15,OUT017,2324.7844
FDO28,OUT017,2048.5632
FDQ33,OUT045,2562.111
FDM22,OUT010,304.22632
FDJ03,OUT017,821.23474
FDI16,OUT045,923.53546
FDI09,OUT027,5957.3623
FDX55,OUT013,3691.8738
FDS23,OUT027,3021.941
DRC12,OUT045,3079.1301
FDH41,OUT049,3550.4473
FDN01,OUT013,2799.3547
FDV55,OUT045,2386.0068
NCJ19,OUT013,879.6538
NCY29,OUT010,370.51505
FDP03,OUT018,1692.7352
FDZ52,OUT045,1865.3976
FDH31,OUT010,344.8389
FDQ19,OUT018,3106.4692
FDS15,OUT035,1864.2289
FDN32,OUT017,3014.5967
FDH32,OUT049,1745.725
FDF33,OUT017,1864.888
FDJ22,OUT046,2805.2302
FDG56,OUT010,242.54526
FDC05,OUT046,3152.4084
FDK09,OUT013,3469.305
NCV29,OUT045,2870.5986
NCC43,OUT019,637.7336
NCA42,OUT049,2681.371
FDC10,OUT046,2067.0183
FDC16,OUT013,1407.8483
NCL17,OUT013,2223.0266
FDA51,OUT035,1958.9209
FDW01,OUT017,2507.5867
NCF30,OUT045,2161.0642
FDN49,OUT013,708.68933
FDY20,OUT045,1505.6477
FDC15,OUT045,2573.6565
FDY24,OUT046,1047.6776
NCG43,OUT017,1608.6897
FDA48,OUT013,3844.5098
NCF55,OUT017,652.8408
FDL38,OUT049,1538.4684
NCQ29,OUT018,3357.2231
FDC34,OUT017,2631.7397
FDP36,OUT027,1510.7277
FDN50,OUT010,274.70383
FDO23,OUT049,1672.0365
FDT56,OUT013,929.865
FDT13,OUT027,4720.5327
FDZ03,OUT013,3061.8545
FDQ03,OUT010,800.9735
FDU44,OUT045,2235.4177
FDD03,OUT049,3777.793
NCH30,OUT013,1775.68
FDS60,OUT010,336.96045
FDG08,OUT046,2782.602
FDX38,OUT017,805.9279
FDD22,OUT017,1931.0187
FDW51,OUT013,3422.168
FDL09,OUT017,2851.747
FDZ60,OUT045,1779.1635
NCH07,OUT046,2503.5808
NCQ41,OUT049,3230.0435
FDW04,OUT049,2212.499
FDI08,OUT027,5609.07
FDR19,OUT019,457.4601
FDV13,OUT046,1448.0187
FDB52,OUT017,4236.729
FDZ48,OUT027,2601.1707
NCO14,OUT049,900.61755
FDZ50,OUT013,3003.7551
FDN27,OUT019,395.17606
FDQ60,OUT013,1930.0641
FDR49,OUT017,811.58795
DRJ35,OUT027,1719.8381
DRI49,OUT017,1408.3722
FDB47,OUT017,3443.6553
FDP37,OUT010,323.99078
FDR26,OUT049,3008.39
FDY31,OUT019,426.17493
FDC11,OUT045,1620.1835
DRP47,OUT035,3930.7354
NCY54,OUT018,2341.028
FDR27,OUT046,2228.589
FDQ21,OUT019,367.6489
NCQ29,OUT035,3950.8596
FDJ02,OUT046,2529.239
FDE21,OUT018,1622.9355
FDM39,OUT046,2926.4714
FDZ01,OUT017,1719.8971
NCB19,OUT018,1211.4325
FDU03,OUT046,2843.434
FDP27,OUT049,3097.629
DRF01,OUT045,2494.901
FDM03,OUT049,1935.2073
FDV01,OUT046,2654.159
FDS16,OUT046,2452.9814
FDO45,OUT035,1615.4342
NCX06,OUT035,3022.4563
FDP13,OUT046,794.2796
NCR38,OUT018,3257.4685
FDA01,OUT013,929.2409
FDT26,OUT017,2003.8546
FDD44,OUT027,6282.0728
FDB26,OUT013,869.0047
FDP45,OUT019,682.53174
NCP55,OUT046,1035.1367
FDT23,OUT017,1311.8114
FDO51,OUT045,789.23846
FDA44,OUT046,1028.614
NCJ31,OUT018,3073.9268
FDX37,OUT045,1649.5469
NCD18,OUT049,3546.007
FDN40,OUT027,3851.986
FDL33,OUT017,3215.077
DRF48,OUT035,3169.6125
FDW08,OUT035,1827.168
FDX39,OUT018,2723.3386
FDB38,OUT049,2780.5046
FDY46,OUT018,2697.6191
NCB06,OUT049,2708.6316
FDA34,OUT035,2983.493
FDA35,OUT045,2032.0059
FDQ07,OUT035,3590.7837
FDU32,OUT045,2062.6055
FDU26,OUT013,1956.8083
FDU13,OUT010,386.3832
FDO09,OUT035,3790.8372
FDW03,OUT019,317.3874
FDB38,OUT013,2568.4004
FDL26,OUT010,402.54504
NCN43,OUT045,2122.6362
FDH08,OUT045,3668.2966
NCC31,OUT019,452.7194
FDH14,OUT035,2384.13
FDL40,OUT017,1624.3873
FDD20,OUT035,2113.7834
NCV53,OUT035,3788.6182
FDD16,OUT045,1248.3317
FDP24,OUT035,2018.7352
FDQ25,OUT045,2859.4365
FDM38,OUT035,917.48596
NCT18,OUT010,574.3998
FDM34,OUT049,2375.2595
DRH37,OUT010,586.8464
NCE07,OUT013,2263.943
FDG12,OUT013,1886.5981
FDB59,OUT010,659.5481
FDS10,OUT018,2444.6335
FDN21,OUT010,559.0292
FDM02,OUT045,1196.6256
FDO44,OUT049,1982.9729
NCN17,OUT017,1741.6375
FDH16,OUT018,1293.6969
FDL44,OUT046,2590.2178
FDY47,OUT017,2164.1433
DRI39,OUT046,994.3186
NCX54,OUT018,1483.8282
FDE59,OUT046,780.055
FDO46,OUT045,3109.5615
DRE13,OUT046,1574.6926
FDW14,OUT013,1424.3922
FDF35,OUT046,1876.0984
FDO50,OUT019,280.95087
DRF49,OUT017,1946.3849
FDT60,OUT049,2067.6196
FDP38,OUT045,856.5665
FDA31,OUT027,4386.333
FDY52,OUT010,292.67816
FDD03,OUT027,5769.2427
FDN52,OUT018,1177.4259
FDU20,OUT010,355.74728
FDD22,OUT035,1994.3846
NCB55,OUT019,215.8796
FDN27,OUT045,2031.6935
FDD16,OUT013,1196.2126
FDW48,OUT046,1435.9084
DRN35,OUT045,673.0873
FDX25,OUT049,3080.5583
DRD49,OUT049,3493.762
FDE21,OUT019,333.29657
FDN44,OUT035,2687.1726
DRC01,OUT049,971.36176
NCK30,OUT046,3369.0347
FDU39,OUT013,904.27386
FDB49,OUT013,1588.917
FDS12,OUT045,2047.0586
FDR57,OUT018,2113.962
FDX22,OUT027,5274.099
FDC60,OUT013,1465.5342
NCE42,OUT049,3568.0789
NCK42,OUT049,3433.0886
DRE01,OUT017,3793.4321
FDE57,OUT018,1972.1525
DRK59,OUT019,658.0237
FDB10,OUT027,5861.5864
FDQ25,OUT046,2933.6433
FDY26,OUT017,3511.733
FDG28,OUT049,3776.2603
FDM14,OUT049,1911.0685
NCH29,OUT049,1859.9636
FDD48,OUT049,2007.723
FDC17,OUT045,3405.1946
DRH49,OUT027,2123.0115
FDN44,OUT018,2210.421
FDC29,OUT045,1921.1471
DRK01,OUT019,299.03122
FDD48,OUT017,1852.0197
FDB59,OUT013,2851.756
FDY45,OUT010,762.93353
FDX60,OUT035,1325.2684
FDT09,OUT010,469.49457
DRB24,OUT018,2146.492
FDL13,OUT035,3890.2842
FDN16,OUT035,1754.6082
FDK57,OUT013,1943.8425
FDO22,OUT027,2049.454
FDC57,OUT010,594.35895
FDZ13,OUT027,1460.4274
FDW27,OUT013,2497.4207
FDX10,OUT049,813.45886
FDY08,OUT018,1889.7769
FDA49,OUT017,1536.3185
FDC32,OUT018,1335.8217
FDO04,OUT035,1012.8024
NCZ54,OUT013,2534.547
FDY40,OUT045,837.7839
FDW36,OUT045,1779.1635
FDE11,OUT017,3095.3518
DRE37,OUT045,3057.0547
NCK19,OUT017,3189.339
FDT19,OUT035,2944.1074
FDE56,OUT045,1048.9113
FDZ57,OUT010,453.33017
FDB35,OUT035,1701.4359
FDF09,OUT010,299.25256
FDO34,OUT046,2591.021
FDA55,OUT046,3444.7422
NCM18,OUT035,1074.6216
FDJ20,OUT019,371.40244
DRQ35,OUT019,363.8014
FDG02,OUT013,2994.5027
NCU29,OUT018,2009.8811
FDL27,OUT027,1738.4899
NCA54,OUT035,3008.2224
FDJ32,OUT035,1086.6771
FDB21,OUT019,701.2968
FDR46,OUT035,2559.6206
FDZ32,OUT046,1726.865
DRF36,OUT017,3148.6565
NCU54,OUT017,3439.281
NCI31,OUT017,627.20337
DRA59,OUT035,2687.4631
NCC55,OUT045,775.5905
FDE44,OUT018,634.6418
NCN26,OUT018,1638.8401
FDC11,OUT049,1677.0695
FDV24,OUT035,2461.4539
FDR40,OUT019,324.27185
NCQ17,OUT049,2694.046
FDC46,OUT045,2998.3887
NCM18,OUT046,1126.5066
FDK16,OUT046,1675.2521
FDI28,OUT017,1364.9232
FDS11,OUT018,3045.5117
DRD13,OUT046,1208.7756
FDL36,OUT035,1505.7919
FDI27,OUT013,773.5092
FDJ53,OUT019,432.12317
FDS44,OUT045,3728.2327
FDE28,OUT046,3596.5654
FDQ33,OUT018,2115.6716
FDB37,OUT017,4031.1985
FDQ31,OUT045,1455.0883
NCQ05,OUT046,2405.5647
FDE10,OUT013,2179.487
FDF38,OUT017,691.5351
FDE50,OUT019,605.3801
DRG37,OUT010,553.21027
NCH06,OUT049,3657.0005
FDY14,OUT045,4125.7563
FDO27,OUT017,1616.8912
FDQ19,OUT049,3707.353
FDZ26,OUT019,790.80023
FDN51,OUT013,4154.2734
FDK20,OUT035,2090.833
FDD40,OUT018,2531.308
DRI25,OUT018,757.8053
FDH56,OUT017,1955.8906
FDI36,OUT027,4881.9067
DRH11,OUT018,736.7925
NCV18,OUT017,1501.5072
DRI01,OUT049,2948.5103
DRE48,OUT049,3263.2295
FDS51,OUT035,1084.3489
FDM38,OUT017,855.3989
FDB60,OUT027,4630.9297
FDY58,OUT035,3552.452
FDY22,OUT045,2486.206
FDF11,OUT027,5845.312
FDZ51,OUT035,1723.0481
FDQ45,OUT017,3071.5205
FDF17,OUT035,3284.4885
NCF31,OUT027,3832.8677
FDA37,OUT013,2016.4746
FDO51,OUT046,870.6284
FDF34,OUT013,3206.3962
FDD57,OUT018,1365.8055
FDO37,OUT046,3771.455
FDR49,OUT049,935.42236
FDS39,OUT049,2484.7551
FDI48,OUT027,1530.5853
DRM35,OUT049,3001.944
FDV57,OUT035,3123.8987
FDZ55,OUT013,2587.4253
FDI28,OUT035,1352.9911
FDS21,OUT045,1150.6641
FDT34,OUT013,1711.3995
DRI25,OUT035,1027.3483
FDT47,OUT010,264.52524
DRH39,OUT045,1279.991
NCD54,OUT045,2415.4763
FDU16,OUT027,2176.9065
NCW29,OUT045,2183.5142
FDV25,OUT027,5512.551
FDM56,OUT035,1895.6205
FDZ04,OUT027,1759.2585
FDG59,OUT019,248.05995
FDI56,OUT045,1537.1769
FDS33,OUT035,1597.5792
FDC23,OUT049,3003.3877
FDT11,OUT049,3227.7585
FDG17,OUT045,3820.5964
FDZ44,OUT045,1983.1132
FDJ52,OUT013,2574.9026
DRI23,OUT046,2546.9258
DRE15,OUT010,298.5136
NCF07,OUT013,1597.8435
NCR29,OUT049,1058.5573
FDE44,OUT019,209.27835
FDT23,OUT035,1351.5283
NCG06,OUT017,4040.6355
NCU41,OUT010,605.26245
FDH46,OUT017,1724.373
FDV31,OUT013,2876.9775
NCT41,OUT027,3861.5427
FDE22,OUT027,4014.337
FDC26,OUT045,1839.9589
DRF51,OUT017,787.4211
NCY53,OUT019,327.1262
FDY21,OUT017,3259.6128
FDL27,OUT013,986.75854
FDZ34,OUT049,3219.2778
NCF43,OUT010,466.46167
FDC21,OUT035,1867.0007
FDL26,OUT013,2491.3816
FDT25,OUT010,341.58154
NCR30,OUT046,1298.8059
DRL23,OUT019,305.49515
NCR05,OUT049,3242.5789
NCE19,OUT018,701.82666
